Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Purchased_Based_on_Recommendation,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency ,Recommendation_Helpfulness,Rating_Accuracy ,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,beauty and personal care,clothing and fashion,groceries and gourmet food,home and kitchen,others
2023-06-11 23:04:55-05:30,46,female,few times a month,"['clothing and fashion', 'home and kitchen', 'others']",sometimes,few times a month,categories,multiple pages,3,no,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,2,yes,2,3,competitive prices,reducing packaging waste,0,1,0,1,1
2023-06-11 23:05:38-05:30,60,prefer not to say,less than once a month,"['home and kitchen', 'others']",sometimes,few times a month,categories,first page,4,yes,sometimes,high shipping costs,sometimes,yes,occasionally,sometimes,4,no,3,4,product recommendations,customer service responsiveness,0,0,0,1,1
2023-06-11 23:06:16-05:30,32,female,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen', 'others']",yes,few times a week,filter,first page,1,yes,always,found a better price elsewhere,often,no,occasionally,no,2,no,2,4,wide product selection,reducing packaging waste,1,1,0,1,1
2023-06-11 23:06:52-05:30,45,female,few times a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,few times a week,filter,multiple pages,2,no,sometimes,others,sometimes,no,rarely,no,3,no,2,2,competitive prices,customer service responsiveness,1,1,1,1,0
2023-06-11 23:07:31-05:30,25,female,multiple times a week,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",yes,few times a week,keyword,multiple pages,3,no,often,found a better price elsewhere,often,no,occasionally,yes,2,no,2,2,product recommendations,customer service responsiveness,1,1,0,1,0
2023-06-11 23:08:35-05:30,37,female,few times a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen', 'others']",yes,few times a week,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,no,3,no,2,3,product recommendations,shipping speed and reliability,1,1,1,1,1
2023-06-11 23:09:33-05:30,37,female,few times a month,"['beauty and personal care', 'clothing and fashion']",no,rarely,keyword,first page,3,maybe,rarely,changed my mind or no longer need the item,sometimes,no,moderately,sometimes,1,no,2,3,product recommendations,customer service responsiveness,1,1,0,0,0
2023-06-11 23:10:14-05:30,32,male,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,few times a week,filter,multiple pages,2,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,moderately,yes,2,no,2,3,product recommendations,customer service responsiveness,1,1,0,1,0
2023-06-11 23:10:59-05:30,56,male,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a week,keyword,multiple pages,3,no,sometimes,changed my mind or no longer need the item,sometimes,no,moderately,no,2,no,2,2,product recommendations,reducing packaging waste,1,1,0,1,0
2023-06-11 23:15:03-05:30,34,female,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,few times a week,categories,first page,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,never,sometimes,3,no,3,2,product recommendations,customer service responsiveness,1,1,0,1,0
2023-06-11 23:15:37-05:30,21,male,once a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a week,categories,first page,3,maybe,often,changed my mind or no longer need the item,rarely,no,moderately,sometimes,2,yes,1,1,wide product selection,product quality and accuracy,1,1,1,1,0
2023-06-11 23:16:18-05:30,46,male,few times a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion']",yes,few times a week,keyword,first page,1,maybe,often,changed my mind or no longer need the item,often,no,occasionally,yes,2,yes,2,2,competitive prices,product quality and accuracy,1,1,1,0,0
2023-06-11 23:16:58-05:30,21,male,multiple times a week,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,rarely,keyword,multiple pages,5,maybe,sometimes,found a better price elsewhere,often,yes,moderately,yes,1,yes,2,1,competitive prices,reducing packaging waste,1,1,0,1,0
2023-06-11 23:17:41-05:30,31,female,few times a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion']",sometimes,few times a week,categories,multiple pages,2,yes,sometimes,changed my mind or no longer need the item,often,yes,moderately,no,5,sometimes,3,2,competitive prices,customer service responsiveness,1,1,1,0,0
2023-06-11 23:18:35-05:30,36,female,multiple times a week,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen', 'others']",sometimes,multiple times a day,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,often,no,occasionally,sometimes,2,no,2,2,user-friendly website/app interface,customer service responsiveness,1,1,1,1,1
2023-06-11 23:19:12-05:30,35,female,few times a month,"['beauty and personal care', 'home and kitchen']",sometimes,few times a month,categories,first page,2,no,often,high shipping costs,sometimes,yes,rarely,sometimes,3,yes,2,1,product recommendations,product quality and accuracy,1,0,0,1,0
2023-06-11 23:19:45-05:30,25,male,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,few times a month,categories,multiple pages,1,yes,sometimes,found a better price elsewhere,sometimes,yes,occasionally,yes,2,sometimes,4,3,product recommendations,customer service responsiveness,1,1,0,1,0
2023-06-11 23:20:18-05:30,45,female,few times a month,['clothing and fashion'],sometimes,rarely,categories,multiple pages,3,no,rarely,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,3,no,2,1,user-friendly website/app interface,customer service responsiveness,0,1,0,0,0
2023-06-11 23:20:57-05:30,36,female,few times a month,"['beauty and personal care', 'clothing and fashion']",no,few times a week,filter,multiple pages,2,maybe,often,changed my mind or no longer need the item,sometimes,no,occasionally,no,1,yes,2,1,competitive prices,reducing packaging waste,1,1,0,0,0
2023-06-11 23:21:30-05:30,36,female,once a week,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion']",no,few times a month,categories,multiple pages,1,no,often,high shipping costs,often,yes,moderately,sometimes,1,sometimes,1,2,wide product selection,product quality and accuracy,1,1,1,0,0
2023-06-11 23:22:19-05:30,43,male,once a month,['beauty and personal care'],sometimes,multiple times a day,filter,multiple pages,2,no,always,found a better price elsewhere,often,no,rarely,sometimes,1,yes,2,1,competitive prices,product quality and accuracy,1,0,0,0,0
2023-06-11 23:22:55-05:30,34,female,multiple times a week,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion']",no,few times a week,categories,multiple pages,4,maybe,always,high shipping costs,often,yes,occasionally,yes,1,yes,1,1,competitive prices,customer service responsiveness,1,1,1,0,0
2023-06-11 23:24:21-05:30,43,male,few times a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a week,filter,multiple pages,2,no,often,changed my mind or no longer need the item,often,yes,moderately,no,2,no,2,2,competitive prices,reducing packaging waste,1,1,1,1,0
2023-06-11 23:25:09-05:30,25,female,few times a month,"['clothing and fashion', 'others']",no,few times a week,keyword,multiple pages,4,yes,sometimes,found a better price elsewhere,often,no,moderately,no,2,no,2,2,product recommendations,customer service responsiveness,0,1,0,0,1
2023-06-11 23:25:48-05:30,43,female,multiple times a week,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,few times a week,filter,multiple pages,3,no,sometimes,found a better price elsewhere,sometimes,no,moderately,sometimes,3,sometimes,2,2,competitive prices,customer service responsiveness,1,1,0,1,0
2023-06-11 23:26:21-05:30,56,female,multiple times a week,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion']",sometimes,few times a week,filter,first page,2,no,rarely,changed my mind or no longer need the item,often,yes,occasionally,sometimes,3,sometimes,3,2,product recommendations,product quality and accuracy,1,1,1,0,0
2023-06-11 23:26:54-05:30,32,female,few times a month,"['groceries and gourmet food', 'beauty and personal care']",no,few times a month,categories,first page,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,3,no,3,3,product recommendations,customer service responsiveness,1,0,1,0,0
2023-06-11 23:27:25-05:30,21,male,once a week,['clothing and fashion'],sometimes,few times a week,categories,multiple pages,1,maybe,sometimes,found a better price elsewhere,sometimes,no,occasionally,sometimes,4,sometimes,3,2,competitive prices,customer service responsiveness,0,1,0,0,0
2023-06-11 23:27:55-05:30,34,male,less than once a month,['clothing and fashion'],no,few times a week,categories,first page,2,no,often,found a better price elsewhere,sometimes,yes,occasionally,no,2,no,3,3,user-friendly website/app interface,customer service responsiveness,0,1,0,0,0
2023-06-11 23:28:26-05:30,34,female,once a week,"['groceries and gourmet food', 'clothing and fashion']",no,multiple times a day,keyword,multiple pages,5,no,always,changed my mind or no longer need the item,sometimes,no,never,yes,2,no,3,2,user-friendly website/app interface,product quality and accuracy,0,1,1,0,0
2023-06-12 09:40:22-05:30,34,female,once a week,['clothing and fashion'],no,few times a week,keyword,multiple pages,2,no,often,changed my mind or no longer need the item,sometimes,no,occasionally,no,4,sometimes,4,4,user-friendly website/app interface,shipping speed and reliability,0,1,0,0,0
2023-06-12 14:41:06-05:30,45,prefer not to say,once a month,['clothing and fashion'],sometimes,few times a week,keyword,first page,2,maybe,sometimes,others,sometimes,yes,heavily,sometimes,3,sometimes,3,3,product recommendations,reducing packaging waste,0,1,0,0,0
2023-06-12 14:41:58-05:30,45,female,once a week,['beauty and personal care'],yes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,2,4,product recommendations,product quality and accuracy,1,0,0,0,0
2023-06-12 14:43:30-05:30,45,prefer not to say,less than once a month,['home and kitchen'],sometimes,few times a month,categories,multiple pages,3,maybe,never,found a better price elsewhere,rarely,no,moderately,sometimes,4,yes,4,4,competitive prices,shipping speed and reliability,0,0,0,1,0
2023-06-12 14:44:47-05:30,45,female,few times a month,['groceries and gourmet food'],sometimes,multiple times a day,categories,multiple pages,3,maybe,often,changed my mind or no longer need the item,rarely,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,product quality and accuracy,0,0,1,0,0
2023-06-12 14:48:55-05:30,45,female,few times a month,['beauty and personal care'],yes,few times a month,others,multiple pages,3,maybe,rarely,found a better price elsewhere,often,yes,occasionally,yes,3,sometimes,3,3,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-12 14:49:47-05:30,45,prefer not to say,once a week,['clothing and fashion'],sometimes,multiple times a day,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,4,sometimes,3,4,product recommendations,product quality and accuracy,0,1,0,0,0
2023-06-12 14:51:24-05:30,25,female,once a month,['beauty and personal care'],sometimes,few times a month,keyword,multiple pages,3,maybe,sometimes,found a better price elsewhere,rarely,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-12 14:54:13-05:30,45,prefer not to say,few times a month,['beauty and personal care'],sometimes,few times a month,categories,first page,3,maybe,sometimes,changed my mind or no longer need the item,always,yes,occasionally,sometimes,3,sometimes,3,3,user-friendly website/app interface,product quality and accuracy,1,0,0,0,0
2023-06-12 15:27:59-05:30,60,male,once a week,['beauty and personal care'],sometimes,few times a month,filter,multiple pages,3,maybe,rarely,changed my mind or no longer need the item,sometimes,yes,heavily,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-12 15:29:20-05:30,26,male,few times a month,['groceries and gourmet food'],sometimes,few times a week,categories,multiple pages,4,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,wide product selection,customer service responsiveness,0,0,1,0,0
2023-06-12 15:33:53-05:30,25,prefer not to say,few times a month,['beauty and personal care'],sometimes,few times a week,filter,multiple pages,4,yes,sometimes,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,3,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 15:35:24-05:30,45,female,multiple times a week,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,2,maybe,sometimes,high shipping costs,sometimes,yes,moderately,yes,4,sometimes,3,4,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 15:38:48-05:30,56,prefer not to say,few times a month,['beauty and personal care'],sometimes,multiple times a day,categories,multiple pages,4,no,sometimes,found a better price elsewhere,often,yes,occasionally,yes,3,sometimes,3,4,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-12 15:40:25-05:30,45,female,multiple times a week,['beauty and personal care'],yes,few times a week,filter,multiple pages,3,maybe,often,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,yes,3,2,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 15:42:05-05:30,41,female,once a week,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,often,yes,moderately,sometimes,4,sometimes,3,3,product recommendations,product quality and accuracy,1,0,0,0,0
2023-06-12 15:44:16-05:30,23,female,once a week,['beauty and personal care'],sometimes,few times a week,keyword,multiple pages,3,maybe,often,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,3,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 15:45:27-05:30,23,female,multiple times a week,['beauty and personal care'],yes,few times a week,keyword,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,4,sometimes,3,3,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 15:47:01-05:30,45,female,multiple times a week,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,high shipping costs,sometimes,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-12 15:48:11-05:30,25,female,few times a month,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,high shipping costs,sometimes,yes,occasionally,sometimes,4,sometimes,4,4,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-12 15:49:27-05:30,25,male,multiple times a week,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,2,yes,sometimes,found a better price elsewhere,always,yes,moderately,sometimes,3,sometimes,3,2,product recommendations,product quality and accuracy,1,0,0,0,0
2023-06-12 15:51:31-05:30,23,female,few times a month,['clothing and fashion'],sometimes,few times a week,keyword,multiple pages,4,maybe,sometimes,high shipping costs,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-12 15:52:33-05:30,23,female,few times a month,['clothing and fashion'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,user-friendly website/app interface,customer service responsiveness,0,1,0,0,0
2023-06-12 15:53:28-05:30,23,female,once a month,['clothing and fashion'],sometimes,few times a month,filter,multiple pages,3,maybe,rarely,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,3,sometimes,3,3,competitive prices,customer service responsiveness,0,1,0,0,0
2023-06-12 15:54:44-05:30,23,female,once a week,['beauty and personal care'],sometimes,few times a week,filter,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-12 15:55:53-05:30,23,prefer not to say,multiple times a week,"['beauty and personal care', 'home and kitchen']",sometimes,few times a month,keyword,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,always,yes,moderately,sometimes,3,sometimes,3,3,competitive prices,customer service responsiveness,1,0,0,1,0
2023-06-12 15:56:57-05:30,23,female,multiple times a week,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,2,maybe,often,found a better price elsewhere,often,yes,moderately,sometimes,3,sometimes,3,5,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 15:57:52-05:30,23,female,once a week,['groceries and gourmet food'],sometimes,few times a week,categories,multiple pages,3,maybe,rarely,high shipping costs,always,yes,moderately,sometimes,4,sometimes,3,4,product recommendations,customer service responsiveness,0,0,1,0,0
2023-06-12 15:59:10-05:30,23,female,once a month,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,rarely,yes,moderately,sometimes,4,sometimes,3,4,product recommendations,product quality and accuracy,1,0,0,0,0
2023-06-12 15:59:59-05:30,23,female,few times a month,['beauty and personal care'],yes,few times a week,keyword,first page,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,yes,3,sometimes,3,4,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 16:00:56-05:30,25,female,once a week,['beauty and personal care'],sometimes,multiple times a day,categories,multiple pages,4,maybe,sometimes,found a better price elsewhere,sometimes,yes,heavily,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-12 16:02:02-05:30,23,female,once a week,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,4,maybe,sometimes,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,4,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-12 16:02:53-05:30,23,female,once a week,['clothing and fashion'],sometimes,few times a week,filter,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,heavily,sometimes,3,sometimes,3,3,product recommendations,reducing packaging waste,0,1,0,0,0
2023-06-12 16:03:59-05:30,23,female,once a month,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,high shipping costs,sometimes,yes,occasionally,sometimes,3,sometimes,2,3,wide product selection,product quality and accuracy,1,0,0,0,0
2023-06-12 21:57:20-05:30,23,female,few times a month,"['beauty and personal care', 'clothing and fashion', 'others']",yes,few times a month,keyword,multiple pages,1,yes,often,others,sometimes,no,heavily,yes,2,yes,2,2,wide product selection,product quality and accuracy,1,1,0,0,1
2023-06-16 09:16:05-05:30,23,female,once a week,['clothing and fashion'],sometimes,multiple times a day,keyword,multiple pages,3,maybe,often,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,product quality and accuracy,0,1,0,0,0
